website,web_ip_addr,web_host_comp,web_host_country,web_host_city
dulcesbrand.com,23.227.38.32,"Shopify, Inc",Canada,none
keecoon.com,23.227.38.32,"Shopify, Inc",Canada,none
gvibe.com,23.227.38.32,"Shopify, Inc",Canada,none
brothershalcyon.com,23.227.38.32,"Shopify, Inc",Canada,none
americacoffeeco.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
urbanvinta.com,23.227.38.36,"Shopify, Inc",Canada,none
printy.com.mx,23.227.38.72,"Shopify, Inc",Canada,none
biowellnutritionals.com,23.227.38.65,"Shopify, Inc",Canada,none
bestsellrz.com,23.227.38.32,"Shopify, Inc",Canada,none
goumikids.com,23.227.38.32,"Shopify, Inc",Canada,none
rustickitchenandbath.com,23.227.38.32,"Shopify, Inc",Canada,none
intazza.com,23.227.38.32,"Shopify, Inc",Canada,none
wellversed.in,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
djyasmina.com,23.227.38.71,"Shopify, Inc",Canada,none
arganbeauty.ae,23.227.38.65,"Shopify, Inc",Canada,none
blastiful.com,23.227.38.32,"Shopify, Inc",Canada,none
mokheven.com,23.227.38.72,"Shopify, Inc",Canada,none
eightyfiveightysix.com,23.227.38.36,"Shopify, Inc",Canada,none
killcrew.co,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
hamahamaoysters.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
brownbear.co,23.227.38.32,"Shopify, Inc",Canada,none
annamarticosmetics.com,23.227.38.32,"Shopify, Inc",Canada,none
vfbpro.com,23.227.38.32,"Shopify, Inc",Canada,none
rawlab.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
bloomboxclub.com,23.227.38.32,"Shopify, Inc",Canada,none
heavensplease.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
hellocake.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
saltandsorcery.shop,23.227.38.65,"Shopify, Inc",Canada,none
ishoppurium.com,23.227.38.32,"Shopify, Inc",Canada,none
zufolodesigns.com,23.227.38.32,"Shopify, Inc",Canada,none
donegood.co,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
aroundthecollar.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
sabercantina.com,23.227.38.32,"Shopify, Inc",Canada,none
mommasshop.com,23.227.38.65,"Shopify, Inc",Canada,none
ejuicevapor.com,23.227.38.32,"Shopify, Inc",Canada,none
meowmeowtweet.com,23.227.38.32,"Shopify, Inc",Canada,none
kindredbravely.com,23.227.38.32,"Shopify, Inc",Canada,none
hammerheadswimcaps.com,23.227.38.32,"Shopify, Inc",Canada,none
brumate.com,23.227.38.71,"Shopify, Inc",Canada,none
anoiree.com,23.227.38.65,"Shopify, Inc",Canada,none
viberg.com,23.227.38.32,"Shopify, Inc",Canada,none
riminimoda.com,23.227.38.32,"Shopify, Inc",Canada,none
bomshellboutique.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
huatmee.com,23.227.38.68,"Shopify, Inc",Canada,none
hellomedia.team,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
schoolhousevineyard.com,23.227.38.32,"Shopify, Inc",Canada,none
itsgoodonya.com,23.227.38.32,"Shopify, Inc",Canada,none
elxrlife.com,23.227.38.32,"Shopify, Inc",Canada,none
artision.com,23.227.38.32,"Shopify, Inc",Canada,none
ishalife.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mondo-mondo.com,23.227.38.32,"Shopify, Inc",Canada,none
eliandmort.com,23.227.38.32,"Shopify, Inc",Canada,none
mihenna.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
kingsmotorcyclefairings.com,23.227.38.32,"Shopify, Inc",Canada,none
handymaamgoods.com,23.227.38.32,"Shopify, Inc",Canada,none
bstroy.us,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
anvil.ie,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
vittoriob.com,23.227.38.32,"Shopify, Inc",Canada,none
rincondelcarpintero.com,23.227.38.69,"Shopify, Inc",Canada,none
botican.mx,23.227.38.32,"Shopify, Inc",Canada,none
eunorau-ebike.com,23.227.38.32,"Shopify, Inc",Canada,none
izzyandliv.com,23.227.38.32,"Shopify, Inc",Canada,none
seizethebox.com,23.227.38.65,"Shopify, Inc",Canada,none
januarylabs.com,23.227.38.32,"Shopify, Inc",Canada,none
epicprovisions.com,23.227.38.32,"Shopify, Inc",Canada,none
asuloorganics.com,23.227.38.65,"Shopify, Inc",Canada,none
qualityfood.ae,23.227.38.32,"Shopify, Inc",Canada,none
moutonnoirnewyork.com,23.227.38.70,"Shopify, Inc",Canada,none
embraceactive.com,23.227.38.32,"Shopify, Inc",Canada,none
printyourpad.com,23.227.38.32,"Shopify, Inc",Canada,none
milkmansound.com,23.227.38.32,"Shopify, Inc",Canada,none
kitchentoygadgets.com,23.227.38.32,"Shopify, Inc",Canada,none
hdesausa.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
bushwickkitchen.com,23.227.38.32,"Shopify, Inc",Canada,none
apacapparel.com,23.227.38.65,"Shopify, Inc",Canada,none
vulcansportinggoods.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
risktactical.mx,23.227.38.32,"Shopify, Inc",Canada,none
bottlerocketsauce.com,23.227.38.32,"Shopify, Inc",Canada,none
swimline.com,23.227.38.32,"Shopify, Inc",Canada,none
jadeblack.co,23.227.38.32,"Shopify, Inc",Canada,none
shonsimon.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
jasonsjewelrycreations.com,23.227.38.73,"Shopify, Inc",Canada,none
esnt.net,23.227.38.32,"Shopify, Inc",Canada,none
atomfitness.com,23.227.38.32,"Shopify, Inc",Canada,none
ittehadtextiles.com,23.227.38.32,"Shopify, Inc",Canada,none
munbyn.com,23.227.38.32,"Shopify, Inc",Canada,none
eozaudio.com,23.227.38.32,"Shopify, Inc",Canada,none
priyadress.com,23.227.38.32,"Shopify, Inc",Canada,none
mindamore.com,23.227.38.32,"Shopify, Inc",Canada,none
knifemarkt.com,23.227.38.68,"Shopify, Inc",Canada,none
hdstrading.com,23.227.38.65,"Shopify, Inc",Canada,none
byhandandfire.com,23.227.38.32,"Shopify, Inc",Canada,none
arcanistsarmory.com,23.227.38.73,"Shopify, Inc",Canada,none
waterestore.com,23.227.38.32,"Shopify, Inc",Canada,none
rounderbum.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
bscs.mx,23.227.38.32,"Shopify, Inc",Canada,none
blincinc.com,23.227.38.32,"Shopify, Inc",Canada,none
jingus.com,23.227.38.32,"Shopify, Inc",Canada,none
shopbvv.com,23.227.38.32,"Shopify, Inc",Canada,none
jayflexfitness.com,23.227.38.32,"Shopify, Inc",Canada,none
essioshower.com,23.227.38.32,"Shopify, Inc",Canada,none
audiodjdrops.com,23.227.38.32,"Shopify, Inc",Canada,none
myfunmerch.com,23.227.38.73,"Shopify, Inc",Canada,none
epicuren.com,23.227.38.32,"Shopify, Inc",Canada,none
shopheavenlights.com,23.227.38.65,"Shopify, Inc",Canada,none
projectyourself.com,23.227.38.32,"Shopify, Inc",Canada,none
missbodyslim.com,23.227.38.32,"Shopify, Inc",Canada,none
korelimited.com,23.227.38.32,"Shopify, Inc",Canada,none
healthyvibesway.com,23.227.38.32,"Shopify, Inc",Canada,none
calawear.com,23.227.38.32,"Shopify, Inc",Canada,none
arguekar.com,23.227.38.32,"Shopify, Inc",Canada,none
waxworkrecords.com,23.227.38.32,"Shopify, Inc",Canada,none
rounderwear.com,23.227.38.32,"Shopify, Inc",Canada,none
bulbulwatches.com,23.227.38.32,"Shopify, Inc",Canada,none
wodfitters.com,23.227.38.32,"Shopify, Inc",Canada,none
kabayarefashion.com,23.227.38.32,"Shopify, Inc",Canada,none
shopdoublerainbow.com,23.227.38.32,"Shopify, Inc",Canada,none
jenetteskincare.com,23.227.38.32,"Shopify, Inc",Canada,none
ethirteen.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
aventon.com,23.227.38.32,"Shopify, Inc",Canada,none
myhandyflask.com,23.227.38.32,"Shopify, Inc",Canada,none
epsoak.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
shophotlava.com,23.227.38.32,"Shopify, Inc",Canada,none
protecbrand.com,23.227.38.32,"Shopify, Inc",Canada,none
moderncitizen.com,23.227.38.32,"Shopify, Inc",Canada,none
kristisoomer.com,23.227.38.32,"Shopify, Inc",Canada,none
hercurvesga.com,23.227.38.70,"Shopify, Inc",Canada,none
campaignliving.com,23.227.38.32,"Shopify, Inc",Canada,none
artdepartmentsupply.com,23.227.38.32,"Shopify, Inc",Canada,none
wesn.com,23.227.38.65,"Shopify, Inc",Canada,none
shobbytech.com,23.227.38.72,"Shopify, Inc",Canada,none
centrosantafe.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
freestylefashion.club,23.227.38.65,"Shopify, Inc",Canada,none
kinders.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
shopgreddy.com,23.227.38.32,"Shopify, Inc",Canada,none
jerathllc.com,23.227.38.67,"Shopify, Inc",Canada,none
everydaywigs.de,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
awayndesign.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mylogoprint.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
escapearchitecture.co,23.227.38.72,"Shopify, Inc",Canada,none
shopindiego.com,23.227.38.69,"Shopify, Inc",Canada,none
prxzacnation.com,23.227.38.70,"Shopify, Inc",Canada,none
monologuelondon.com,23.227.38.32,"Shopify, Inc",Canada,none
kryptonitecharacterstore.com,23.227.38.71,"Shopify, Inc",Canada,none
heydaybozeman.com,23.227.38.32,"Shopify, Inc",Canada,none
caprisangel.com,23.227.38.73,"Shopify, Inc",Canada,none
artsyabode.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
westcoastmamas.ca,23.227.38.32,"Shopify, Inc",Canada,none
shopwpt.com,23.227.38.32,"Shopify, Inc",Canada,none
cheloboutique.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
indiagems.com,23.227.38.65,"Shopify, Inc",Canada,none
labelleperfumes.com,23.227.38.32,"Shopify, Inc",Canada,none
shopseldens.com,23.227.38.71,"Shopify, Inc",Canada,none
jjjcannabispackaging.com,23.227.38.65,"Shopify, Inc",Canada,none
explorec4.com,23.227.38.32,"Shopify, Inc",Canada,none
nioteas.com,23.227.38.32,"Shopify, Inc",Canada,none
evilgreed.net,23.227.38.32,"Shopify, Inc",Canada,none
thecalmdevice.com,23.227.38.65,"Shopify, Inc",Canada,none
shopjustsports.com,23.227.38.32,"Shopify, Inc",Canada,none
purehempfarms.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mooredictation.com,23.227.38.32,"Shopify, Inc",Canada,none
kuchenprofiusa.com,23.227.38.68,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
heytherecrafty.com,23.227.38.65,"Shopify, Inc",Canada,none
casanovameats.com,23.227.38.32,"Shopify, Inc",Canada,none
athalonz.com,23.227.38.32,"Shopify, Inc",Canada,none
whoopikids.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
sico.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
dermaexpress.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
transformertable.com,23.227.38.32,"Shopify, Inc",Canada,none
lucidandreal.com,23.227.38.32,"Shopify, Inc",Canada,none
shwainc.com,23.227.38.32,"Shopify, Inc",Canada,none
joinc21be3.com,23.227.38.65,"Shopify, Inc",Canada,none
extremeturbosystems.com,23.227.38.32,"Shopify, Inc",Canada,none
noshameofficial.com,23.227.38.71,"Shopify, Inc",Canada,none
eyekeeper.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thecommonscents.com,23.227.38.32,"Shopify, Inc",Canada,none
shoplivesandy.com,23.227.38.36,"Shopify, Inc",Canada,none
quadrostyle.com,23.227.38.32,"Shopify, Inc",Canada,none
msafes.com,23.227.38.65,"Shopify, Inc",Canada,none
kurokitchen.com,23.227.38.32,"Shopify, Inc",Canada,none
holidayscheapdeals.com,23.227.38.65,"Shopify, Inc",Canada,none
catchsurf.com,23.227.38.32,"Shopify, Inc",Canada,none
atlasmassagers.com,23.227.38.32,"Shopify, Inc",Canada,none
wildhornoutfitters.com,23.227.38.32,"Shopify, Inc",Canada,none
simonaggio.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
devangregori.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
doorwingroup.com,23.227.38.32,"Shopify, Inc",Canada,none
menfashion.com,23.227.38.32,"Shopify, Inc",Canada,none
sikara.com,23.227.38.32,"Shopify, Inc",Canada,none
jtscustomwoodworks.com,23.227.38.73,"Shopify, Inc",Canada,none
facetory.com,23.227.38.32,"Shopify, Inc",Canada,none
nutricelebrity.com,23.227.38.65,"Shopify, Inc",Canada,none
wildcardpgh.com,23.227.38.32,"Shopify, Inc",Canada,none
factionskis.com,23.227.38.32,"Shopify, Inc",Canada,none
thedailygraceco.com,23.227.38.32,"Shopify, Inc",Canada,none
shoplumin8.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
qualitygrowhydro.com,23.227.38.32,"Shopify, Inc",Canada,none
muertoscoffeeco.com,23.227.38.65,"Shopify, Inc",Canada,none
kushqueen.shop,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
homadestudio.com,23.227.38.32,"Shopify, Inc",Canada,none
cavhooah.com,23.227.38.32,"Shopify, Inc",Canada,none
aubreysatticco.com,23.227.38.72,"Shopify, Inc",Canada,none
wiremymoney.club,23.227.38.32,"Shopify, Inc",Canada,none
smilekit.mx,23.227.38.32,"Shopify, Inc",Canada,none
doomsdayco.com,23.227.38.32,"Shopify, Inc",Canada,none
cocomo.sg,23.227.38.32,"Shopify, Inc",Canada,none
milligram.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
sixsistersnulu.com,23.227.38.36,"Shopify, Inc",Canada,none
juliusk9.ca,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
nxtbar.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
wildflowercases.com,23.227.38.32,"Shopify, Inc",Canada,none
farmersmarkethawaii.com,23.227.38.32,"Shopify, Inc",Canada,none
theexceptionalstore.com,23.227.38.32,"Shopify, Inc",Canada,none
shopmutedhues.com,23.227.38.32,"Shopify, Inc",Canada,none
rackhousewhiskeyclub.com,23.227.38.32,"Shopify, Inc",Canada,none
mybeautybubble.com,23.227.38.65,"Shopify, Inc",Canada,none
kutfromthekloth.com,23.227.38.32,"Shopify, Inc",Canada,none
homeandclosetvintage.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
celulandia.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
authoredapparel.com,23.227.38.32,"Shopify, Inc",Canada,none
withhomemade.com,23.227.38.65,"Shopify, Inc",Canada,none
spartanbalm.company,23.227.38.69,"Shopify, Inc",Canada,none
elyonmarket.com,23.227.38.32,"Shopify, Inc",Canada,none
iamwowmom.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mizzenandmain.com,23.227.38.32,"Shopify, Inc",Canada,none
skinclearr.com,23.227.38.65,"Shopify, Inc",Canada,none
kalorik.com,23.227.38.65,"Shopify, Inc",Canada,none
ohsevendays.com,23.227.38.32,"Shopify, Inc",Canada,none
willygoat.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
fastmask.com,23.227.38.65,"Shopify, Inc",Canada,none
thehealingsole.com,23.227.38.65,"Shopify, Inc",Canada,none
shoppesalt.com,23.227.38.32,"Shopify, Inc",Canada,none
racquetguys.com,23.227.38.32,"Shopify, Inc",Canada,none
myreadypack.com,23.227.38.68,"Shopify, Inc",Canada,none
lagirlusa.com,23.227.38.32,"Shopify, Inc",Canada,none
homia.us,23.227.38.32,"Shopify, Inc",Canada,none
chaleurbeauty.com,23.227.38.65,"Shopify, Inc",Canada,none
avelinerazor.com,23.227.38.32,"Shopify, Inc",Canada,none
yo-gogo.com,23.227.38.74,"Shopify, Inc",Canada,none
tiendacobiomedic.com,23.227.38.69,"Shopify, Inc",Canada,none
emperadorbarbudo.com,23.227.38.32,"Shopify, Inc",Canada,none
relxnow.com,23.227.38.32,"Shopify, Inc",Canada,none
motherdenim.com,23.227.38.32,"Shopify, Inc",Canada,none
skuier.com,23.227.38.36,"Shopify, Inc",Canada,none
kardashiankloset.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
olaplex.com,23.227.38.32,"Shopify, Inc",Canada,none
wolfandmoon.com,23.227.38.32,"Shopify, Inc",Canada,none
feathersboutiquenc.com,23.227.38.65,"Shopify, Inc",Canada,none
thekoyostore.com,23.227.38.32,"Shopify, Inc",Canada,none
shoprealize.com,23.227.38.32,"Shopify, Inc",Canada,none
ragbagdesigns.com,23.227.38.65,"Shopify, Inc",Canada,none
nadiandlo.com,23.227.38.65,"Shopify, Inc",Canada,none
lalagabrielle.com,23.227.38.70,"Shopify, Inc",Canada,none
honeybeeherb.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
chalochalo.world,23.227.38.32,"Shopify, Inc",Canada,none
awaperu.com,23.227.38.32,"Shopify, Inc",Canada,none
youngtimersny.com,23.227.38.32,"Shopify, Inc",Canada,none
trademarkraft.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
equipalespararestaurante.com,23.227.38.32,"Shopify, Inc",Canada,none
kindredblack.com,23.227.38.32,"Shopify, Inc",Canada,none
movieposters.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
snowpeak.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ommushrooms.com,23.227.38.32,"Shopify, Inc",Canada,none
woodshopsf.com,23.227.38.32,"Shopify, Inc",Canada,none
vitusinternational.com,23.227.38.32,"Shopify, Inc",Canada,none
fengshuinaturals.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thelaughingwillow.com,23.227.38.32,"Shopify, Inc",Canada,none
shopturnedyellow.com,23.227.38.32,"Shopify, Inc",Canada,none
rainbowshoetique.com,23.227.38.67,"Shopify, Inc",Canada,none
nardellidesign.com,23.227.38.72,"Shopify, Inc",Canada,none
lasetany.com,23.227.38.32,"Shopify, Inc",Canada,none
hornblasters.com,23.227.38.32,"Shopify, Inc",Canada,none
cheeperkeeper.com,23.227.38.32,"Shopify, Inc",Canada,none
babroi.com,23.227.38.32,"Shopify, Inc",Canada,none
zoaenergy.com,23.227.38.65,"Shopify, Inc",Canada,none
tugow.mx,23.227.38.32,"Shopify, Inc",Canada,none
estadonatural.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
griffel.in,23.227.38.67,"Shopify, Inc",Canada,none
peachysunday.com,23.227.38.74,"Shopify, Inc",Canada,none
solsticesunglasses.com,23.227.38.65,"Shopify, Inc",Canada,none
onlybellas.com,23.227.38.32,"Shopify, Inc",Canada,none
worldsbestgadgetstore.com,23.227.38.32,"Shopify, Inc",Canada,none
adika.com,23.227.38.32,"Shopify, Inc",Canada,none
fightingwithfaith.com,23.227.38.70,"Shopify, Inc",Canada,none
thepopdshop.com,23.227.38.36,"Shopify, Inc",Canada,none
shopwithshantiinc.com,23.227.38.32,"Shopify, Inc",Canada,none
ramsgatewinery.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
naturesdecorations.com,23.227.38.32,"Shopify, Inc",Canada,none
latinstarsoutletshop.com,23.227.38.32,"Shopify, Inc",Canada,none
huffandpuffers.com,23.227.38.32,"Shopify, Inc",Canada,none
chelseysmithcosmetics.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
bagbuff.com,23.227.38.32,"Shopify, Inc",Canada,none
dineamic.com.au,23.227.38.32,"Shopify, Inc",Canada,none
tupperware.com.mx,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
